Project ID,Client,Business Unit,Activity,Entity,Geography,Commercial Lead,Stage,Start Date,End Date,Month,Year,Revenue,Currency,New/Existing,Weighted %,Weighted Pipeline
P01725_1,Napoli Ventures,M&A Support,Finance,Nexum EMEA,Italy,Marco Bellini,Won,01/05/2025,31/05/2025,5,2025,35849.83,EUR,Existing Business,,
P01741_1,Venezia Digital,Accounting Transformation,Finance,Nexum EMEA,Italy,Marco Bellini,Won,01/05/2025,31/05/2025,5,2025,9268.96,EUR,Existing Business,,
P01757_1,Ergo Solutions,Brand Strategy,Marketing,Nexum EMEA,Italy,Giulia Romano,Won,01/05/2025,31/05/2025,5,2025,19333.31,EUR,Existing Business,,
P01772_1,Kendall & Partners,Digital Marketing,Marketing,Nexum EMEA,Italy,Marco Bellini,Won,01/05/2025,31/05/2025,5,2025,26394.16,EUR,Existing Business,,
P01787_1,Pinnacle Exports,Market Research,Marketing,Nexum EMEA,Italy,Michael Chen,Won,01/05/2025,31/05/2025,5,2025,19190.31,EUR,Existing Business,,
P01802_1,Yardarm Shipping,Sales Enablement,Marketing,Nexum EMEA,Italy,Marco Bellini,Won,01/05/2025,31/05/2025,5,2025,19521.91,EUR,Existing Business,,
P01817_1,Milano Ventures,Customer Experience,Marketing,Nexum EMEA,Italy,Marco Bellini,Won,01/05/2025,31/05/2025,5,2025,22390.71,EUR,Existing Business,,
P02090_1,Albatross Foods,Recruitment,HR,Nexum Iberia,Spain,Carlos Vega,Won,01/05/2025,31/05/2025,5,2025,59090.32,EUR,Existing Business,,
P02105_1,Greenvale Retail,Training & Development,HR,Nexum Iberia,Spain,Marta Iglesias,Won,01/05/2025,31/05/2025,5,2025,5193.97,EUR,Existing Business,,
P02120_1,Larchwood Services,HR Transformation,HR,Nexum Iberia,Spain,Carlos Vega,Won,01/05/2025,31/05/2025,5,2025,42196.54,EUR,Existing Business,,
P02136_1,Uniform Industries,Payroll Advisory,HR,Nexum Iberia,Spain,Carlos Vega,Won,01/05/2025,31/05/2025,5,2025,61562.91,EUR,Existing Business,,
P02151_1,Iberia Ventures,HR Compliance,HR,Nexum Iberia,Spain,Carlos Vega,Won,01/05/2025,31/05/2025,5,2025,45196.0,EUR,Existing Business,,
P02166_1,Castillo & Partners,CFO Advisory,Finance,Nexum Iberia,Spain,Sarah Mitchell,Won,01/05/2025,31/05/2025,5,2025,63558.83,EUR,Existing Business,,
P02183_1,Montserrat Group,Financial Planning,Finance,Nexum Iberia,Spain,Sarah Mitchell,Won,01/05/2025,31/05/2025,5,2025,24746.4,EUR,Existing Business,,
P02199_1,Nexo Digital,Tax Optimization,Finance,Nexum Iberia,Spain,Sarah Mitchell,Won,01/05/2025,31/05/2025,5,2025,78619.85,EUR,Existing Business,,
P02215_1,Solano Industries,M&A Support,Finance,Nexum Iberia,Spain,Carlos Vega,Won,01/05/2025,31/05/2025,5,2025,110188.26,EUR,Existing Business,,
P02232_1,Verdana Holdings,Accounting Transformation,Finance,Nexum Iberia,Spain,Marta Iglesias,Won,01/05/2025,31/05/2025,5,2025,36844.75,EUR,Existing Business,,
P02248_1,Sevilla Capital,Brand Strategy,Marketing,Nexum Iberia,Spain,Marta Iglesias,Won,01/05/2025,31/05/2025,5,2025,31308.09,EUR,Existing Business,,
P02264_1,Barcelona Ventures,Digital Marketing,Marketing,Nexum Iberia,Spain,Marta Iglesias,Won,01/05/2025,31/05/2025,5,2025,34439.47,EUR,Existing Business,,
P02280_1,Madrid Consulting,Market Research,Marketing,Nexum Iberia,Spain,Sarah Mitchell,Won,01/05/2025,31/05/2025,5,2025,48400.85,EUR,Existing Business,,
P02295_1,Valencia Group,Sales Enablement,Marketing,Nexum Iberia,Spain,Carlos Vega,Won,01/05/2025,31/05/2025,5,2025,62490.61,EUR,Existing Business,,
P02311_1,Bilbao Partners,Customer Experience,Marketing,Nexum Iberia,Spain,Sarah Mitchell,Won,01/05/2025,31/05/2025,5,2025,50206.0,EUR,Existing Business,,
P00577_1,Fischer & Weber,Training & Development,HR,Nexum EMEA,Germany,Luisa Meier,Won,02/05/2025,01/06/2025,5,2025,15472.7,EUR,Existing Business,,
P00577_1,Fischer & Weber,Training & Development,HR,Nexum EMEA,Germany,Luisa Meier,Won,02/05/2025,01/06/2025,6,2025,715.34,EUR,Existing Business,,
P01186_1,Renaud Capital,Financial Planning,Finance,Nexum EMEA,France,Pierre Moreau,Lost,02/05/2025,30/06/2025,5,2025,29601.4,EUR,Existing Business,,
P01186_1,Renaud Capital,Financial Planning,Finance,Nexum EMEA,France,Pierre Moreau,Lost,02/05/2025,30/06/2025,6,2025,28739.23,EUR,Existing Business,,
P00030_1,Redbridge Media,Training & Development,HR,Nexum UK,UK,Emma Clarke,Lost,03/05/2025,12/06/2025,5,2025,64078.42,GBP,Existing Business,,
P00030_1,Redbridge Media,Training & Development,HR,Nexum UK,UK,Emma Clarke,Lost,03/05/2025,12/06/2025,6,2025,27995.43,GBP,Existing Business,,
P00134_1,Juniper Capital,Tax Optimization,Finance,Nexum UK,UK,James Thornton,Won,03/05/2025,30/06/2025,5,2025,44997.68,GBP,Existing Business,,
P00134_1,Juniper Capital,Tax Optimization,Finance,Nexum UK,UK,James Thornton,Won,03/05/2025,30/06/2025,6,2025,45871.43,GBP,Existing Business,,
P01749_1,Napoli Ventures,Accounting Transformation,Finance,Nexum EMEA,Italy,Marco Bellini,Won,04/05/2025,29/07/2025,5,2025,12799.79,EUR,Existing Business,,
P01749_1,Napoli Ventures,Accounting Transformation,Finance,Nexum EMEA,Italy,Marco Bellini,Won,04/05/2025,29/07/2025,6,2025,13048.33,EUR,Existing Business,,
P01749_1,Napoli Ventures,Accounting Transformation,Finance,Nexum EMEA,Italy,Marco Bellini,Won,04/05/2025,29/07/2025,7,2025,12004.46,EUR,Existing Business,,
P01182_1,Harbourside Hotels,Financial Planning,Finance,Nexum EMEA,France,Pierre Moreau,Won,05/05/2025,05/08/2025,5,2025,24926.39,EUR,Existing Business,,
P01182_1,Harbourside Hotels,Financial Planning,Finance,Nexum EMEA,France,Pierre Moreau,Won,05/05/2025,05/08/2025,6,2025,25410.4,EUR,Existing Business,,
P01182_1,Harbourside Hotels,Financial Planning,Finance,Nexum EMEA,France,Pierre Moreau,Won,05/05/2025,05/08/2025,7,2025,25604.0,EUR,Existing Business,,
P01182_1,Harbourside Hotels,Financial Planning,Finance,Nexum EMEA,France,Pierre Moreau,Won,05/05/2025,05/08/2025,8,2025,3085.55,EUR,Existing Business,,
P01810_1,Pinnacle Exports,Sales Enablement,Marketing,Nexum EMEA,Italy,Marco Bellini,Won,05/05/2025,28/07/2025,5,2025,4306.88,EUR,Existing Business,,
P01810_1,Pinnacle Exports,Sales Enablement,Marketing,Nexum EMEA,Italy,Marco Bellini,Won,05/05/2025,28/07/2025,6,2025,4390.51,EUR,Existing Business,,
P01810_1,Pinnacle Exports,Sales Enablement,Marketing,Nexum EMEA,Italy,Marco Bellini,Won,05/05/2025,28/07/2025,7,2025,3846.92,EUR,Existing Business,,
P01810_2,Pinnacle Exports,M&A Support,Finance,Nexum EMEA,Italy,Michael Chen,Won,05/05/2025,28/07/2025,5,2025,2165.94,EUR,Existing Business,,
P01810_2,Pinnacle Exports,M&A Support,Finance,Nexum EMEA,Italy,Michael Chen,Won,05/05/2025,28/07/2025,6,2025,2208.0,EUR,Existing Business,,
P01810_2,Pinnacle Exports,M&A Support,Finance,Nexum EMEA,Italy,Michael Chen,Won,05/05/2025,28/07/2025,7,2025,1934.63,EUR,Existing Business,,
P00741_1,Müller & Partner,Digital Marketing,Marketing,Nexum EMEA,Germany,Tom Becker,Lost,06/05/2025,13/07/2025,5,2025,25909.04,EUR,Existing Business,,
P00741_1,Müller & Partner,Digital Marketing,Marketing,Nexum EMEA,Germany,Tom Becker,Lost,06/05/2025,13/07/2025,6,2025,27802.24,EUR,Existing Business,,
P00741_1,Müller & Partner,Digital Marketing,Marketing,Nexum EMEA,Germany,Tom Becker,Lost,06/05/2025,13/07/2025,7,2025,10962.02,EUR,Existing Business,,
P00741_2,Müller & Partner,Training & Development,HR,Nexum EMEA,Germany,Stefan Krause,Lost,06/05/2025,13/07/2025,5,2025,10245.19,EUR,Existing Business,,
P00741_2,Müller & Partner,Training & Development,HR,Nexum EMEA,Germany,Stefan Krause,Lost,06/05/2025,13/07/2025,6,2025,10993.81,EUR,Existing Business,,
P00741_2,Müller & Partner,Training & Development,HR,Nexum EMEA,Germany,Stefan Krause,Lost,06/05/2025,13/07/2025,7,2025,4334.7,EUR,Existing Business,,
P01100_1,Dupont Finances,Training & Development,HR,Nexum EMEA,France,Camille Roussel,Won,06/05/2025,01/07/2025,5,2025,41603.27,EUR,Existing Business,,
P01100_1,Dupont Finances,Training & Development,HR,Nexum EMEA,France,Camille Roussel,Won,06/05/2025,01/07/2025,6,2025,44643.26,EUR,Existing Business,,
P01100_1,Dupont Finances,Training & Development,HR,Nexum EMEA,France,Camille Roussel,Won,06/05/2025,01/07/2025,7,2025,1955.8,EUR,Existing Business,,
P01165_1,Girard & Associés,CFO Advisory,Finance,Nexum EMEA,France,Laura Dupont,Lost,06/05/2025,22/09/2025,5,2025,10030.88,EUR,Existing Business,,
P01165_1,Girard & Associés,CFO Advisory,Finance,Nexum EMEA,France,Laura Dupont,Lost,06/05/2025,22/09/2025,6,2025,10763.85,EUR,Existing Business,,
P01165_1,Girard & Associés,CFO Advisory,Finance,Nexum EMEA,France,Laura Dupont,Lost,06/05/2025,22/09/2025,7,2025,10845.86,EUR,Existing Business,,
P01165_1,Girard & Associés,CFO Advisory,Finance,Nexum EMEA,France,Laura Dupont,Lost,06/05/2025,22/09/2025,8,2025,9149.27,EUR,Existing Business,,
P01165_1,Girard & Associés,CFO Advisory,Finance,Nexum EMEA,France,Laura Dupont,Lost,06/05/2025,22/09/2025,9,2025,8365.05,EUR,Existing Business,,
P01165_2,Girard & Associés,Digital Marketing,Marketing,Nexum EMEA,France,Pierre Moreau,Lost,06/05/2025,22/09/2025,5,2025,4756.22,EUR,Existing Business,,
P01165_2,Girard & Associés,Digital Marketing,Marketing,Nexum EMEA,France,Pierre Moreau,Lost,06/05/2025,22/09/2025,6,2025,5103.76,EUR,Existing Business,,
P01165_2,Girard & Associés,Digital Marketing,Marketing,Nexum EMEA,France,Pierre Moreau,Lost,06/05/2025,22/09/2025,7,2025,5142.64,EUR,Existing Business,,
P01165_2,Girard & Associés,Digital Marketing,Marketing,Nexum EMEA,France,Pierre Moreau,Lost,06/05/2025,22/09/2025,8,2025,4338.2,EUR,Existing Business,,
P01165_2,Girard & Associés,Digital Marketing,Marketing,Nexum EMEA,France,Pierre Moreau,Lost,06/05/2025,22/09/2025,9,2025,3966.35,EUR,Existing Business,,
P01780_1,Venezia Digital,Digital Marketing,Marketing,Nexum EMEA,Italy,Giulia Romano,Won,07/05/2025,25/06/2025,5,2025,7812.62,EUR,Existing Business,,
P01780_1,Venezia Digital,Digital Marketing,Marketing,Nexum EMEA,Italy,Giulia Romano,Won,07/05/2025,25/06/2025,6,2025,7585.07,EUR,Existing Business,,
P01163_1,Normandie Digital,CFO Advisory,Finance,Nexum EMEA,France,Camille Roussel,Won,08/05/2025,27/10/2025,5,2025,14130.17,EUR,Existing Business,,
P01163_1,Normandie Digital,CFO Advisory,Finance,Nexum EMEA,France,Camille Roussel,Won,08/05/2025,27/10/2025,6,2025,16946.52,EUR,Existing Business,,
P01163_1,Normandie Digital,CFO Advisory,Finance,Nexum EMEA,France,Camille Roussel,Won,08/05/2025,27/10/2025,7,2025,17075.63,EUR,Existing Business,,
P01163_1,Normandie Digital,CFO Advisory,Finance,Nexum EMEA,France,Camille Roussel,Won,08/05/2025,27/10/2025,8,2025,14404.54,EUR,Existing Business,,
P01163_1,Normandie Digital,CFO Advisory,Finance,Nexum EMEA,France,Camille Roussel,Won,08/05/2025,27/10/2025,9,2025,18108.56,EUR,Existing Business,,
P01163_1,Normandie Digital,CFO Advisory,Finance,Nexum EMEA,France,Camille Roussel,Won,08/05/2025,27/10/2025,10,2025,15945.87,EUR,Existing Business,,
P01319_1,Renaud Capital,Customer Experience,Marketing,Nexum EMEA,France,Camille Roussel,Lost,08/05/2025,17/07/2025,5,2025,27651.99,EUR,Existing Business,,
P01319_1,Renaud Capital,Customer Experience,Marketing,Nexum EMEA,France,Camille Roussel,Lost,08/05/2025,17/07/2025,6,2025,33163.43,EUR,Existing Business,,
P01319_1,Renaud Capital,Customer Experience,Marketing,Nexum EMEA,France,Camille Roussel,Lost,08/05/2025,17/07/2025,7,2025,18887.36,EUR,Existing Business,,
P00727_1,Steinberg Digital,Brand Strategy,Marketing,Nexum EMEA,Germany,Tom Becker,Won,09/05/2025,14/07/2025,5,2025,31136.51,EUR,Existing Business,,
P00727_1,Steinberg Digital,Brand Strategy,Marketing,Nexum EMEA,Germany,Tom Becker,Won,09/05/2025,14/07/2025,6,2025,39676.37,EUR,Existing Business,,
P00727_1,Steinberg Digital,Brand Strategy,Marketing,Nexum EMEA,Germany,Tom Becker,Won,09/05/2025,14/07/2025,7,2025,17382.03,EUR,Existing Business,,
P00117_1,Quorum Staffing,Financial Planning,Finance,Nexum UK,UK,Oliver Hayes,Won,10/05/2025,23/08/2025,5,2025,20893.59,GBP,Existing Business,,
P00117_1,Quorum Staffing,Financial Planning,Finance,Nexum UK,UK,Oliver Hayes,Won,10/05/2025,23/08/2025,6,2025,28399.05,GBP,Existing Business,,
P00117_1,Quorum Staffing,Financial Planning,Finance,Nexum UK,UK,Oliver Hayes,Won,10/05/2025,23/08/2025,7,2025,28615.43,GBP,Existing Business,,
P00117_1,Quorum Staffing,Financial Planning,Finance,Nexum UK,UK,Oliver Hayes,Won,10/05/2025,23/08/2025,8,2025,18391.77,GBP,Existing Business,,
P01300_1,Meridian Healthcare,Sales Enablement,Marketing,Nexum EMEA,France,Pierre Moreau,Won,10/05/2025,17/07/2025,5,2025,16693.07,EUR,Existing Business,,
P01300_1,Meridian Healthcare,Sales Enablement,Marketing,Nexum EMEA,France,Pierre Moreau,Won,10/05/2025,17/07/2025,6,2025,22689.62,EUR,Existing Business,,
P01300_1,Meridian Healthcare,Sales Enablement,Marketing,Nexum EMEA,France,Pierre Moreau,Won,10/05/2025,17/07/2025,7,2025,12922.28,EUR,Existing Business,,
P01201_1,Harbourside Hotels,Tax Optimization,Finance,Nexum EMEA,France,Pierre Moreau,Won,11/05/2025,02/07/2025,5,2025,15125.53,EUR,Existing Business,,
P01201_1,Harbourside Hotels,Tax Optimization,Finance,Nexum EMEA,France,Pierre Moreau,Won,11/05/2025,02/07/2025,6,2025,20558.97,EUR,Existing Business,,
P01201_1,Harbourside Hotels,Tax Optimization,Finance,Nexum EMEA,France,Pierre Moreau,Won,11/05/2025,02/07/2025,7,2025,1801.36,EUR,Existing Business,,
P01201_2,Harbourside Hotels,Payroll Advisory,HR,Nexum EMEA,France,Pierre Moreau,Won,11/05/2025,02/07/2025,5,2025,9367.76,EUR,Existing Business,,
P01201_2,Harbourside Hotels,Payroll Advisory,HR,Nexum EMEA,France,Pierre Moreau,Won,11/05/2025,02/07/2025,6,2025,12732.88,EUR,Existing Business,,
P01201_2,Harbourside Hotels,Payroll Advisory,HR,Nexum EMEA,France,Pierre Moreau,Won,11/05/2025,02/07/2025,7,2025,1115.64,EUR,Existing Business,,
P00066_1,Hartwell Group,Payroll Advisory,HR,Nexum UK,UK,Emma Clarke,Won,15/05/2025,12/07/2025,5,2025,15254.63,GBP,Existing Business,,
P00066_1,Hartwell Group,Payroll Advisory,HR,Nexum UK,UK,Emma Clarke,Won,15/05/2025,12/07/2025,6,2025,25918.07,GBP,Existing Business,,
P00066_1,Hartwell Group,Payroll Advisory,HR,Nexum UK,UK,Emma Clarke,Won,15/05/2025,12/07/2025,7,2025,10219.12,GBP,Existing Business,,
P00743_1,Hannover Capital,Digital Marketing,Marketing,Nexum EMEA,Germany,Tom Becker,Won,16/05/2025,13/08/2025,5,2025,11781.19,EUR,Existing Business,,
P00743_1,Hannover Capital,Digital Marketing,Marketing,Nexum EMEA,Germany,Tom Becker,Won,16/05/2025,13/08/2025,6,2025,21836.27,EUR,Existing Business,,
P00743_1,Hannover Capital,Digital Marketing,Marketing,Nexum EMEA,Germany,Tom Becker,Won,16/05/2025,13/08/2025,7,2025,22002.64,EUR,Existing Business,,
P00743_1,Hannover Capital,Digital Marketing,Marketing,Nexum EMEA,Germany,Tom Becker,Won,16/05/2025,13/08/2025,8,2025,7954.64,EUR,Existing Business,,
P01134_1,Leclerc Associés,Payroll Advisory,HR,Nexum EMEA,France,Camille Roussel,Lost,16/05/2025,29/06/2025,5,2025,15032.11,EUR,Existing Business,,
P01134_1,Leclerc Associés,Payroll Advisory,HR,Nexum EMEA,France,Camille Roussel,Lost,16/05/2025,29/06/2025,6,2025,26535.06,EUR,Existing Business,,
P01796_1,Firenze Consulting,Market Research,Marketing,Nexum EMEA,Italy,Michael Chen,Won,18/05/2025,23/06/2025,5,2025,5476.65,EUR,Existing Business,,
P01796_1,Firenze Consulting,Market Research,Marketing,Nexum EMEA,Italy,Michael Chen,Won,18/05/2025,23/06/2025,6,2025,8507.42,EUR,Existing Business,,
P01766_1,Yardarm Shipping,Brand Strategy,Marketing,Nexum EMEA,Italy,Marco Bellini,Won,19/05/2025,29/06/2025,5,2025,7112.36,EUR,Existing Business,,
P01766_1,Yardarm Shipping,Brand Strategy,Marketing,Nexum EMEA,Italy,Marco Bellini,Won,19/05/2025,29/06/2025,6,2025,13810.4,EUR,Existing Business,,
P01825_1,Rossi & Figli,Customer Experience,Marketing,Nexum EMEA,Italy,Giulia Romano,Won,20/05/2025,11/08/2025,5,2025,11943.85,EUR,Existing Business,,
P01825_1,Rossi & Figli,Customer Experience,Marketing,Nexum EMEA,Italy,Giulia Romano,Won,20/05/2025,11/08/2025,6,2025,27057.28,EUR,Existing Business,,
P01825_1,Rossi & Figli,Customer Experience,Marketing,Nexum EMEA,Italy,Giulia Romano,Won,20/05/2025,11/08/2025,7,2025,27263.43,EUR,Existing Business,,
P01825_1,Rossi & Figli,Customer Experience,Marketing,Nexum EMEA,Italy,Giulia Romano,Won,20/05/2025,11/08/2025,8,2025,7666.23,EUR,Existing Business,,
P01825_2,Rossi & Figli,Recruitment,HR,Nexum EMEA,Italy,Michael Chen,Won,20/05/2025,11/08/2025,5,2025,2501.74,EUR,Existing Business,,
P01825_2,Rossi & Figli,Recruitment,HR,Nexum EMEA,Italy,Michael Chen,Won,20/05/2025,11/08/2025,6,2025,5667.38,EUR,Existing Business,,
P01825_2,Rossi & Figli,Recruitment,HR,Nexum EMEA,Italy,Michael Chen,Won,20/05/2025,11/08/2025,7,2025,5710.56,EUR,Existing Business,,
P01825_2,Rossi & Figli,Recruitment,HR,Nexum EMEA,Italy,Michael Chen,Won,20/05/2025,11/08/2025,8,2025,1605.76,EUR,Existing Business,,
P00048_1,Hartwell Group,HR Transformation,HR,Nexum UK,UK,Emma Clarke,Lost,21/05/2025,20/09/2025,5,2025,9782.09,GBP,Existing Business,,
P00048_1,Hartwell Group,HR Transformation,HR,Nexum UK,UK,Emma Clarke,Lost,21/05/2025,20/09/2025,6,2025,24930.09,GBP,Existing Business,,
P00048_1,Hartwell Group,HR Transformation,HR,Nexum UK,UK,Emma Clarke,Lost,21/05/2025,20/09/2025,7,2025,25120.04,GBP,Existing Business,,
P00048_1,Hartwell Group,HR Transformation,HR,Nexum UK,UK,Emma Clarke,Lost,21/05/2025,20/09/2025,8,2025,21190.58,GBP,Existing Business,,
P00048_1,Hartwell Group,HR Transformation,HR,Nexum UK,UK,Emma Clarke,Lost,21/05/2025,20/09/2025,9,2025,18163.35,GBP,Existing Business,,
P00221_1,Ashford Industries,Market Research,Marketing,Nexum UK,UK,James Thornton,Won,21/05/2025,19/06/2025,5,2025,10461.25,GBP,Existing Business,,
P00221_1,Ashford Industries,Market Research,Marketing,Nexum UK,UK,James Thornton,Won,21/05/2025,19/06/2025,6,2025,17773.96,GBP,Existing Business,,
P00221_2,Ashford Industries,M&A Support,Finance,Nexum UK,UK,James Thornton,Won,21/05/2025,19/06/2025,5,2025,5024.76,GBP,Existing Business,,
P00221_2,Ashford Industries,M&A Support,Finance,Nexum UK,UK,James Thornton,Won,21/05/2025,19/06/2025,6,2025,8537.21,GBP,Existing Business,,
P00013_1,Devlin & Sons,Recruitment,HR,Nexum UK,UK,Oliver Hayes,Won,23/05/2025,20/06/2025,5,2025,7405.45,GBP,Existing Business,,
P00013_1,Devlin & Sons,Recruitment,HR,Nexum UK,UK,Oliver Hayes,Won,23/05/2025,20/06/2025,6,2025,17974.4,GBP,Existing Business,,
P00029_1,Redbridge Media,Training & Development,HR,Nexum UK,UK,Emma Clarke,Won,23/05/2025,01/07/2025,5,2025,7705.83,GBP,Existing Business,,
P00029_1,Redbridge Media,Training & Development,HR,Nexum UK,UK,Emma Clarke,Won,23/05/2025,01/07/2025,6,2025,26184.85,GBP,Existing Business,,
P00029_1,Redbridge Media,Training & Development,HR,Nexum UK,UK,Emma Clarke,Won,23/05/2025,01/07/2025,7,2025,1147.15,GBP,Existing Business,,
P00014_1,Juniper Capital,Recruitment,HR,Nexum UK,UK,Oliver Hayes,Won,24/05/2025,15/06/2025,5,2025,7286.42,GBP,Existing Business,,
P00014_1,Juniper Capital,Recruitment,HR,Nexum UK,UK,Oliver Hayes,Won,24/05/2025,15/06/2025,6,2025,14148.38,GBP,Existing Business,,
P02208_1,Solano Industries,Tax Optimization,Finance,Nexum Iberia,Spain,Carlos Vega,Lost,24/05/2025,30/06/2025,5,2025,10760.08,EUR,Existing Business,,
P02208_1,Solano Industries,Tax Optimization,Finance,Nexum Iberia,Spain,Carlos Vega,Lost,24/05/2025,30/06/2025,6,2025,43876.07,EUR,Existing Business,,
P02208_2,Solano Industries,HR Compliance,HR,Nexum Iberia,Spain,Carlos Vega,Lost,24/05/2025,30/06/2025,5,2025,3256.3,EUR,Existing Business,,
P02208_2,Solano Industries,HR Compliance,HR,Nexum Iberia,Spain,Carlos Vega,Lost,24/05/2025,30/06/2025,6,2025,13278.11,EUR,Existing Business,,
P02257_1,Montserrat Group,Brand Strategy,Marketing,Nexum Iberia,Spain,Sarah Mitchell,Won,24/05/2025,01/07/2025,5,2025,2390.79,EUR,Existing Business,,
P02257_1,Montserrat Group,Brand Strategy,Marketing,Nexum Iberia,Spain,Sarah Mitchell,Won,24/05/2025,01/07/2025,6,2025,9748.85,EUR,Existing Business,,
P02257_1,Montserrat Group,Brand Strategy,Marketing,Nexum Iberia,Spain,Sarah Mitchell,Won,24/05/2025,01/07/2025,7,2025,427.09,EUR,Existing Business,,
P00150_1,Redbridge Media,M&A Support,Finance,Nexum UK,UK,Emma Clarke,Won,25/05/2025,08/09/2025,5,2025,7428.42,GBP,Existing Business,,
P00150_1,Redbridge Media,M&A Support,Finance,Nexum UK,UK,Emma Clarke,Won,25/05/2025,08/09/2025,6,2025,30290.66,GBP,Existing Business,,
P00150_1,Redbridge Media,M&A Support,Finance,Nexum UK,UK,Emma Clarke,Won,25/05/2025,08/09/2025,7,2025,30521.45,GBP,Existing Business,,
P00150_1,Redbridge Media,M&A Support,Finance,Nexum UK,UK,Emma Clarke,Won,25/05/2025,08/09/2025,8,2025,25747.06,GBP,Existing Business,,
P00150_1,Redbridge Media,M&A Support,Finance,Nexum UK,UK,Emma Clarke,Won,25/05/2025,08/09/2025,9,2025,8827.56,GBP,Existing Business,,
P02290_1,Castillo & Partners,Market Research,Marketing,Nexum Iberia,Spain,Carlos Vega,Lost,28/05/2025,18/06/2025,5,2025,11397.0,EUR,Existing Business,,
P02290_1,Castillo & Partners,Market Research,Marketing,Nexum Iberia,Spain,Carlos Vega,Lost,28/05/2025,18/06/2025,6,2025,47948.53,EUR,Existing Business,,
P00760_1,Xero Dynamics,Market Research,Marketing,Nexum EMEA,Germany,Tom Becker,Lost,30/05/2025,21/06/2025,5,2025,2067.9,EUR,Existing Business,,
P00760_1,Xero Dynamics,Market Research,Marketing,Nexum EMEA,Germany,Tom Becker,Lost,30/05/2025,21/06/2025,6,2025,30115.12,EUR,Existing Business,,
P00793_1,Steinberg Digital,Customer Experience,Marketing,Nexum EMEA,Germany,Luisa Meier,Lost,30/05/2025,12/08/2025,5,2025,1071.78,EUR,Existing Business,,
